Transaction_ID,Month,Year,Region_ID,App_ID,Bank_ID,Transaction_Count,Transaction_Value,Success_Count,Failure_Count,Avg_Ticket_Size
1843,2024-12,2024,R01,A03,B12,74491,20092959.75,74083,408,269.74
1844,2024-12,2024,R01,A04,B08,20274,3865735.1,20121,153,190.67
1845,2024-12,2024,R02,A01,B04,165157,55667521.86,163753,1404,337.06
1846,2024-12,2024,R02,A02,B11,163903,50933199.93,163065,838,310.75
1847,2024-12,2024,R02,A03,B04,119338,31948907.15,117495,1843,267.72
1848,2024-12,2024,R02,A04,B09,39718,7308957.94,39223,495,184.02
1849,2024-12,2024,R03,A01,B09,175114,45457704.37,172207,2907,259.59
1850,2024-12,2024,R03,A02,B06,119490,32272553.34,117538,1952,270.09
1851,2024-12,2024,R03,A03,B04,81910,16479729.04,80438,1472,201.19
1852,2024-12,2024,R03,A04,B04,32647,5975108.99,32369,278,183.02
1853,2024-12,2024,R04,A01,B11,145842,42664109.01,143500,2342,292.54
1854,2024-12,2024,R04,A02,B06,123775,40146537.34,122645,1130,324.35
1855,2024-12,2024,R04,A03,B07,87954,18777164.3,87208,746,213.49
1856,2024-12,2024,R04,A04,B09,28474,5528403.7,28096,378,194.16
1857,2024-12,2024,R05,A01,B10,91513,31098430.07,90967,546,339.83
1858,2024-12,2024,R05,A02,B07,81639,20631956.42,81077,562,252.72
1859,2024-12,2024,R05,A03,B04,45942,12535792.99,45712,230,272.86
1860,2024-12,2024,R05,A04,B06,15444,2659741.64,15351,93,172.22
1861,2024-12,2024,R06,A01,B03,97580,36061244.35,95895,1685,369.56
1862,2024-12,2024,R06,A02,B10,60224,18334151.7,59159,1065,304.43
1863,2024-12,2024,R06,A03,B06,44428,8937714.26,43697,731,201.17
1864,2024-12,2024,R06,A04,B05,18603,3493785.23,18519,84,187.81
1865,2024-12,2024,R07,A01,B07,88391,28456031.51,87694,697,321.93
1866,2024-12,2024,R07,A02,B05,57826,16746295.2,57271,555,289.6
1867,2024-12,2024,R07,A03,B02,35453,6655197.18,35288,165,187.72
1868,2024-12,2024,R07,A04,B08,14119,2931974.94,13904,215,207.66
1869,2024-12,2024,R08,A01,B02,189934,65784467.97,187509,2425,346.35
1870,2024-12,2024,R08,A02,B09,114792,26049647.89,113581,1211,226.93
1871,2024-12,2024,R08,A03,B10,92297,19976730.48,90697,1600,216.44
1872,2024-12,2024,R08,A04,B02,35101,5638190.38,34586,515,160.63
1873,2024-12,2024,R09,A01,B04,150579,39381573.14,148429,2150,261.53
1874,2024-12,2024,R09,A02,B12,101843,25073263.66,100495,1348,246.2
1875,2024-12,2024,R09,A03,B10,70831,15087397.7,70456,375,213.01
1876,2024-12,2024,R09,A04,B09,27919,5672590.09,27585,334,203.18
1877,2024-12,2024,R10,A01,B04,157485,42537477.84,154680,2805,270.1
1878,2024-12,2024,R10,A02,B06,137859,32772058.05,136537,1322,237.72
1879,2024-12,2024,R10,A03,B06,83114,16320132.18,81734,1380,196.36
1880,2024-12,2024,R10,A04,B11,33297,7483840.77,32962,335,224.76
1881,2024-12,2024,R11,A01,B12,79788,20442648.82,79121,667,256.21
1882,2024-12,2024,R11,A02,B01,56985,17834439.34,56493,492,312.97
1883,2024-12,2024,R11,A03,B05,41029,9559267.71,40398,631,232.99
1884,2024-12,2024,R11,A04,B02,14155,2485520.52,13926,229,175.59
1885,2024-12,2024,R12,A01,B02,145658,50499943.5,143181,2477,346.7
1886,2024-12,2024,R12,A02,B11,125870,36263696.68,124654,1216,288.1
1887,2024-12,2024,R12,A03,B12,97703,26110934.09,96651,1052,267.25
1888,2024-12,2024,R12,A04,B02,39534,7902921.62,39249,285,199.9
1889,2024-12,2024,R13,A01,B05,183191,57664764.75,180761,2430,314.78
1890,2024-12,2024,R13,A02,B09,151817,36102360.02,149631,2186,237.8
1891,2024-12,2024,R13,A03,B07,108741,24447722.03,107644,1097,224.83
1892,2024-12,2024,R13,A04,B06,39047,8435269.41,38536,511,216.03
1893,2024-12,2024,R14,A01,B11,80751,30059432.31,79776,975,372.25
1894,2024-12,2024,R14,A02,B10,69663,15896624.43,68952,711,228.19
1895,2024-12,2024,R14,A03,B08,42426,9084273.47,41909,517,214.12
1896,2024-12,2024,R14,A04,B07,19616,3101762.46,19462,154,158.12
1897,2024-12,2024,R15,A01,B09,76779,26240194.17,76255,524,341.76
1898,2024-12,2024,R15,A02,B01,81945,18274346.18,81148,797,223.01
1899,2024-12,2024,R15,A03,B10,45822,8967099.36,45010,812,195.69
1900,2024-12,2024,R15,A04,B04,16116,2996200.35,15842,274,185.91
1901,2024-12,2024,R16,A01,B04,96488,31817556.8,95861,627,329.76
1902,2024-12,2024,R16,A02,B11,73442,18796901.5,72386,1056,255.94
1903,2024-12,2024,R16,A03,B05,51864,12065800.31,50939,925,232.64
1904,2024-12,2024,R16,A04,B04,15102,2400689.38,15007,95,158.96
1905,2024-12,2024,R17,A01,B03,97719,25440530.62,96797,922,260.34
1906,2024-12,2024,R17,A02,B10,99643,32193125.56,98900,743,323.08
1907,2024-12,2024,R17,A03,B03,52962,13827302.71,52614,348,261.08
1908,2024-12,2024,R17,A04,B02,21148,4248335.83,21056,92,200.89
1909,2024-12,2024,R18,A01,B02,143784,43345675.17,142089,1695,301.46
1910,2024-12,2024,R18,A02,B08,113611,32833590.38,111697,1914,289.0
1911,2024-12,2024,R18,A03,B10,74348,17806539.85,73725,623,239.5
1912,2024-12,2024,R18,A04,B05,31202,7010282.03,31009,193,224.67
1913,2024-12,2024,R19,A01,B10,114044,38659446.85,112420,1624,338.99
1914,2024-12,2024,R19,A02,B07,93022,21030632.85,91734,1288,226.08
1915,2024-12,2024,R19,A03,B10,68480,18206028.99,68088,392,265.86
1916,2024-12,2024,R19,A04,B10,21584,4111702.59,21225,359,190.5
1917,2024-12,2024,R20,A01,B02,92140,32465771.56,91765,375,352.35
1918,2024-12,2024,R20,A02,B07,70931,16993677.31,70591,340,239.58
1919,2024-12,2024,R20,A03,B06,48183,12964133.05,47633,550,269.06
1920,2024-12,2024,R20,A04,B04,20067,3303924.38,19753,314,164.64
